date,state,percentile,variable,income
2024,Kedah,79,mean,7564
2024,Kedah,79,median,7547
2024,Kedah,79,minimum,7513
2024,Kedah,79,maximum,7637
2024,Kedah,80,mean,7720
2024,Kedah,80,median,7720
2024,Kedah,80,minimum,7639
2024,Kedah,80,maximum,7816
2024,Kedah,81,mean,7937
2024,Kedah,81,median,7932
2024,Kedah,81,minimum,7818
2024,Kedah,81,maximum,8065
2024,Kedah,82,mean,8297
2024,Kedah,82,median,8329
2024,Kedah,82,minimum,8074
2024,Kedah,82,maximum,8433
2024,Kedah,83,mean,8550
2024,Kedah,83,median,8550
2024,Kedah,83,minimum,8439
2024,Kedah,83,maximum,8654
2024,Kedah,84,mean,8789
2024,Kedah,84,median,8795
2024,Kedah,84,minimum,8662
2024,Kedah,84,maximum,8886
2024,Kedah,85,mean,9011
2024,Kedah,85,median,9013
2024,Kedah,85,minimum,8897
2024,Kedah,85,maximum,9105
2024,Kedah,86,mean,9232
2024,Kedah,86,median,9254
2024,Kedah,86,minimum,9107
2024,Kedah,86,maximum,9341
2024,Kedah,87,mean,9499
2024,Kedah,87,median,9497
2024,Kedah,87,minimum,9346
2024,Kedah,87,maximum,9624
2024,Kedah,88,mean,9732
2024,Kedah,88,median,9717
2024,Kedah,88,minimum,9639
2024,Kedah,88,maximum,9911
2024,Kedah,89,mean,10109
2024,Kedah,89,median,10104
2024,Kedah,89,minimum,9918
2024,Kedah,89,maximum,10314
2024,Kedah,90,mean,10476
2024,Kedah,90,median,10471
2024,Kedah,90,minimum,10321
2024,Kedah,90,maximum,10627
2024,Kedah,91,mean,10823
2024,Kedah,91,median,10843
2024,Kedah,91,minimum,10631
2024,Kedah,91,maximum,11010
2024,Kedah,92,mean,11231
2024,Kedah,92,median,11222
2024,Kedah,92,minimum,11030
2024,Kedah,92,maximum,11469
2024,Kedah,93,mean,11732
2024,Kedah,93,median,11750
2024,Kedah,93,minimum,11486
2024,Kedah,93,maximum,11984
2024,Kedah,94,mean,12266
2024,Kedah,94,median,12300
2024,Kedah,94,minimum,11992
2024,Kedah,94,maximum,12503
2024,Kedah,95,mean,12735
2024,Kedah,95,median,12726
2024,Kedah,95,minimum,12504
2024,Kedah,95,maximum,12996
2024,Kedah,96,mean,13537
2024,Kedah,96,median,13531
2024,Kedah,96,minimum,13112
2024,Kedah,96,maximum,13984
2024,Kedah,97,mean,14564
2024,Kedah,97,median,14552
2024,Kedah,97,minimum,14040
2024,Kedah,97,maximum,15078
2024,Kedah,98,mean,15966
2024,Kedah,98,median,15960
2024,Kedah,98,minimum,15088
2024,Kedah,98,maximum,17072
2024,Kedah,99,mean,18185
2024,Kedah,99,median,17940
2024,Kedah,99,minimum,17075
2024,Kedah,99,maximum,19958
2024,Kedah,100,mean,24912
2024,Kedah,100,median,22658
2024,Kedah,100,minimum,19963
2024,Kedah,100,maximum,
2024,Kelantan,1,mean,1259
2024,Kelantan,1,median,1266
2024,Kelantan,1,minimum,
2024,Kelantan,1,maximum,1347
2024,Kelantan,2,mean,1388
2024,Kelantan,2,median,1388
2024,Kelantan,2,minimum,1348
2024,Kelantan,2,maximum,1439
2024,Kelantan,3,mean,1486
2024,Kelantan,3,median,1491
2024,Kelantan,3,minimum,1440
2024,Kelantan,3,maximum,1515
2024,Kelantan,4,mean,1547
2024,Kelantan,4,median,1548
2024,Kelantan,4,minimum,1521
2024,Kelantan,4,maximum,1569
2024,Kelantan,5,mean,1601
2024,Kelantan,5,median,1605
2024,Kelantan,5,minimum,1570
2024,Kelantan,5,maximum,1629
2024,Kelantan,6,mean,1664
2024,Kelantan,6,median,1654
2024,Kelantan,6,minimum,1631
2024,Kelantan,6,maximum,1713
2024,Kelantan,7,mean,1739
2024,Kelantan,7,median,1735
2024,Kelantan,7,minimum,1714
2024,Kelantan,7,maximum,1766
2024,Kelantan,8,mean,1802
2024,Kelantan,8,median,1805
2024,Kelantan,8,minimum,1772
2024,Kelantan,8,maximum,1829
2024,Kelantan,9,mean,1882
2024,Kelantan,9,median,1878
2024,Kelantan,9,minimum,1836
2024,Kelantan,9,maximum,1928
2024,Kelantan,10,mean,1966
2024,Kelantan,10,median,1963
2024,Kelantan,10,minimum,1928
2024,Kelantan,10,maximum,2014
2024,Kelantan,11,mean,2046
2024,Kelantan,11,median,2051
2024,Kelantan,11,minimum,2018
2024,Kelantan,11,maximum,2071
2024,Kelantan,12,mean,2105
2024,Kelantan,12,median,2101
2024,Kelantan,12,minimum,2077
2024,Kelantan,12,maximum,2141
2024,Kelantan,13,mean,2168
2024,Kelantan,13,median,2168
2024,Kelantan,13,minimum,2146
2024,Kelantan,13,maximum,2193
2024,Kelantan,14,mean,2223
2024,Kelantan,14,median,2223
2024,Kelantan,14,minimum,2194
2024,Kelantan,14,maximum,2246
2024,Kelantan,15,mean,2281
2024,Kelantan,15,median,2281
2024,Kelantan,15,minimum,2248
2024,Kelantan,15,maximum,2311
2024,Kelantan,16,mean,2336
2024,Kelantan,16,median,2338
2024,Kelantan,16,minimum,2312
2024,Kelantan,16,maximum,2358
2024,Kelantan,17,mean,2380
2024,Kelantan,17,median,2378
2024,Kelantan,17,minimum,2362
2024,Kelantan,17,maximum,2396
2024,Kelantan,18,mean,2420
2024,Kelantan,18,median,2418
2024,Kelantan,18,minimum,2398
2024,Kelantan,18,maximum,2447
2024,Kelantan,19,mean,2481
2024,Kelantan,19,median,2481
2024,Kelantan,19,minimum,2451
2024,Kelantan,19,maximum,2508
2024,Kelantan,20,mean,2524
2024,Kelantan,20,median,2524
